,Ticker,Indicador,ATUAL,2021,2020,2019,2018,2017,2016,2015,2014,2013,Setor
13,ITSA3,P/Ativo Circ. Liq. ,"-1,18","-1,08","-1,61","-1,93","-1,66","-1,35","-1,14","-0,98","-1,38","-1,85",Bancos
14,ITSA3,Dív. líquida/PL ,"0,05","0,05","0,02","0,01","0,01","0,04","0,02","0,01","0,02","0,02",Bancos
15,ITSA3,Dív. líquida/EBITDA ,"0,25","0,25","0,16","0,05",-,-,-,-,-,-,Bancos
16,ITSA3,Dív. líquida/EBIT ,"0,27","0,27","0,17","0,05","0,06","0,25","0,12","0,07","0,10","0,13",Bancos
17,ITSA3,PL/Ativos ,"0,81","0,77","0,79","0,82","0,83","0,81","0,81","0,82","0,81","0,79",Bancos
18,ITSA3,Passivos/Ativos ,"0,19","0,19","0,16","0,14","0,12","0,14","0,14","0,13","0,13","0,14",Bancos
19,ITSA3,Liq. corrente ,"1,68","1,68","2,15","2,48","2,66","1,76","1,81","1,98","1,72","1,81",Bancos
20,ITSA3,M. Bruta ,"35,18%","35,18%","31,50%","25,76%","25,38%","26,06%","22,32%","23,62%","24,98%","29,50%",Bancos
21,ITSA3,M. EBITDA ,"169,14%","169,14%","142,02%","234,03%",-%,-%,-%,-%,-%,-%,Bancos
22,ITSA3,M. EBIT ,"160,31%","160,31%","131,36%","219,53%","184,69%","167,50%","175,55%","185,63%","165,76%","119,74%",Bancos
23,ITSA3,M. Líquida ,"149,33%","149,33%","120,00%","205,91%","175,55%","163,90%","175,19%","181,54%","157,56%","107,73%",Bancos
24,ITSA3,ROE ,"17,55%","18,52%","12,30%","18,67%","17,11%","15,30%","17,20%","19,77%","20,17%","17,20%",Bancos
25,ITSA3,ROA ,"14,19%","14,19%","9,72%","15,28%","14,25%","12,42%","13,91%","16,17%","16,28%","13,59%",Bancos
26,ITSA3,ROIC ,"16,64%","16,64%","11,36%","17,33%","15,80%","13,40%","14,80%","17,76%","18,16%","16,05%",Bancos
27,ITSA3,Giro ativos ,"0,10","0,10","0,08","0,07","0,08","0,08","0,08","0,09","0,10","0,13",Bancos
28,ITSA3,CAGR Receitas 5 anos ,"11,75%","11,75%","3,78%","-0,05%","0,32%","0,35%","-2,33%","-1,39%","3,15%","-0,81%",Bancos
29,ITSA3,CAGR Lucros 5 anos ,"8,24%","8,24%","-4,47%","5,44%","10,61%","12,40%","11,16%","14,96%","12,64%","24,17%",Bancos
0,ITUB3,D.Y ,"3,03%","4,76%","4,67%","8,76%","7,38%","0,86%","2,78%","5,36%","1,62%","2,93%",Bancos
1,ITUB3,P/L ,"8,27","6,99","14,49","11,58","7,89","10,70","8,30","5,81","8,29","9,02",Bancos
2,ITUB3,PEG Ratio ,"0,20","0,17",-,-,"1,07","1,48","-0,52","0,30","0,27","0,30",Bancos
3,ITUB3,P/VP ,"1,35","1,14","1,92","2,29","1,44","1,89","1,46","1,33","1,80","1,78",Bancos
4,ITUB3,EV/EBITDA ,"5,14","4,22","32,56","9,73",-,-,-,-,-,-,Bancos
5,ITUB3,EV/EBIT ,"5,66","4,65","55,77","10,84","6,99","8,63","5,35","8,48","6,42","7,33",Bancos
6,ITUB3,P/EBITDA ,"4,76","4,03","30,56","9,02",-,-,-,-,-,-,Bancos
7,ITUB3,P/EBIT ,"5,24","4,43","52,36","10,05","6,42","8,11","5,03","8,19","6,20","7,10",Bancos
8,ITUB3,VPA ,"16,78","16,78","14,59","13,97","20,93","19,96","20,49","18,45","17,95","16,55",Bancos
9,ITUB3,P/Ativo ,"0,11","0,09","0,14","0,19","0,13","0,17","0,13","0,12","0,16","0,14",Bancos
10,ITUB3,LPA ,"2,73","2,73","1,93","2,77","3,81","3,52","3,61","4,23","3,90","3,27",Bancos
11,ITUB3,P/SR ,"1,13","0,96","1,58","1,63","1,50","1,66","1,03","1,15","1,38","1,56",Bancos
12,ITUB3,P/Cap. Giro ,-,-,-,-,-,-,-,-,-,-,Bancos
13,ITUB3,P/Ativo Circ. Liq. ,"-0,11","-0,09","-0,14","-0,20","-0,13","-0,18","-0,13","-0,12","-0,16","-0,15",Bancos
14,ITUB3,Dív. líquida/PL ,-,-,-,-,-,-,-,-,-,-,Bancos
15,ITUB3,Dív. líquida/EBITDA ,-,-,-,-,-,-,-,-,-,-,Bancos
16,ITUB3,Dív. líquida/EBIT ,-,-,-,-,-,-,-,-,-,-,Bancos
17,ITUB3,PL/Ativos ,"0,08","0,07","0,07","0,08","0,09","0,09","0,09","0,09","0,09","0,08",Bancos
18,ITUB3,Passivos/Ativos ,"0,92","0,92","0,92","0,91","0,90","0,90","0,90","0,91","0,91","0,92",Bancos
19,ITUB3,Liq. corrente ,-,-,-,-,-,-,-,-,-,-,Bancos
20,ITUB3,M. Bruta ,"64,58%","64,58%","57,67%","60,65%","46,23%","47,63%","45,64%","42,07%","43,44%","51,09%",Bancos
21,ITUB3,M. EBITDA ,"23,75%","23,75%","5,16%","18,03%",-%,-%,-%,-%,-%,-%,Bancos
22,ITUB3,M. EBIT ,"21,58%","21,58%","3,01%","16,18%","23,31%","20,45%","20,39%","14,10%","22,33%","22,01%",Bancos
23,ITUB3,M. Líquida ,"13,68%","13,68%","10,87%","14,05%","18,97%","15,51%","12,36%","19,87%","16,70%","17,33%",Bancos
24,ITUB3,ROE ,"16,27%","17,51%","13,21%","19,80%","18,21%","17,18%","17,65%","22,93%","21,72%","19,73%",Bancos
25,ITUB3,ROA ,"1,29%","1,29%","0,94%","1,66%","1,60%","1,61%","1,60%","2,02%","1,91%","1,60%",Bancos
26,ITUB3,ROIC ,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,Bancos
27,ITUB3,Giro ativos ,"0,09","0,09","0,09","0,12","0,08","0,10","0,13","0,10","0,11","0,09",Bancos
28,ITUB3,CAGR Receitas 5 anos ,"2,26%","2,26%","6,04%","8,39%","6,73%","8,05%","11,05%","9,45%","206,92%",-%,Bancos
29,ITUB3,CAGR Lucros 5 anos ,"4,35%","4,35%","-5,99%","4,69%","8,68%","12,92%","9,34%","100,93%","22,84%",-%,Bancos
0,JALL3,D.Y ,"3,10%","2,81%",-%,-%,-%,-%,,,,,Açucar e Alcool
1,JALL3,P/L ,"8,58","13,88",-,-,-,-,,,,,Açucar e Alcool
2,JALL3,PEG Ratio ,"0,19","0,36",-,-,-,-,,,,,Açucar e Alcool
3,JALL3,P/VP ,"2,10","2,71",-,-,-,-,,,,,Açucar e Alcool
4,JALL3,EV/EBITDA ,-,-,-,-,-,-,,,,,Açucar e Alcool
5,JALL3,EV/EBIT ,"4,61","5,22",-,-,-,-,,,,,Açucar e Alcool
6,JALL3,P/EBITDA ,-,-,-,-,-,-,,,,,Açucar e Alcool
7,JALL3,P/EBIT ,"3,49","4,24",-,-,-,-,,,,,Açucar e Alcool
8,JALL3,VPA ,"4,51","3,85",-,-,-,-,,,,,Açucar e Alcool
9,JALL3,P/Ativo ,"0,74","0,89",-,-,-,-,,,,,Açucar e Alcool
10,JALL3,LPA ,"1,10","0,75",-,-,-,-,,,,,Açucar e Alcool
11,JALL3,P/SR ,"2,08","2,41",-,-,-,-,,,,,Açucar e Alcool
12,JALL3,P/Cap. Giro ,"2,55","2,84",-,-,-,-,,,,,Açucar e Alcool
13,JALL3,P/Ativo Circ. Liq. ,"-1,41","-1,82",-,-,-,-,,,,,Açucar e Alcool
14,JALL3,Dív. líquida/PL ,"0,67","0,62","2,18","1,70","1,85",-,,,,,Açucar e Alcool
15,JALL3,Dív. líquida/EBITDA ,-,-,"1,78","2,02",-,-,,,,,Açucar e Alcool
16,JALL3,Dív. líquida/EBIT ,"1,11","0,98","2,53","3,63","3,97",-,,,,,Açucar e Alcool
17,JALL3,PL/Ativos ,"0,35","0,33","0,24","0,27","0,23",-,,,,,Açucar e Alcool
18,JALL3,Passivos/Ativos ,"0,65","0,67","0,76","0,73","0,77",-,,,,,Açucar e Alcool
19,JALL3,Liq. corrente ,"2,58","2,58","2,17","2,51","2,73",-,,,,,Açucar e Alcool
20,JALL3,M. Bruta ,"61,97%","60,93%","55,93%","30,67%","23,56%","26,81%",,,,,Açucar e Alcool
21,JALL3,M. EBITDA ,-%,-%,"67,91%","49,62%",-%,-%,,,,,Açucar e Alcool
22,JALL3,M. EBIT ,"59,78%","56,75%","47,88%","27,65%","27,74%","22,65%",,,,,Açucar e Alcool
23,JALL3,M. Líquida ,"24,29%","17,35%","15,70%","8,59%","9,37%","6,28%",,,,,Açucar e Alcool
24,JALL3,ROE ,"24,51%","19,51%","28,35%","14,52%","15,72%",-%,,,,,Açucar e Alcool
25,JALL3,ROA ,"8,64%","6,40%","6,70%","3,91%","3,69%",-%,,,,,Açucar e Alcool
26,JALL3,ROIC ,"23,87%","21,90%","20,43%","12,91%","11,69%",-%,,,,,Açucar e Alcool
27,JALL3,Giro ativos ,"0,36","0,37","0,43","0,46","0,39",-,,,,,Açucar e Alcool
28,JALL3,CAGR Receitas 5 anos ,-%,-%,-%,-%,-%,-%,,,,,Açucar e Alcool
29,JALL3,CAGR Lucros 5 anos ,-%,-%,-%,-%,-%,-%,,,,,Açucar e Alcool
0,JBSS3,D.Y ,"7,88%","7,95%","2,28%","0,01%","0,40%","0,34%","3,56%","1,36%","0,69%","0,68%",Carnes e Derivados
1,JBSS3,P/L ,"4,20","4,40","13,50","11,60","1.255,06","50,11","139,44","7,84","16,19","27,85",Carnes e Derivados
2,JBSS3,PEG Ratio ,"0,01","0,01",-,-,"-13,17","0,39","-1,47","0,06","0,14","0,96",Carnes e Derivados
3,JBSS3,P/VP ,"1,80","1,88","1,55","2,38","1,23","1,10","1,46","1,30","1,38","1,18",Carnes e Derivados
4,JBSS3,EV/EBITDA ,"3,74","3,84","3,83","5,74",-,-,-,-,-,-,Carnes e Derivados
5,JBSS3,EV/EBIT ,"4,78","4,90","5,28","8,41","10,98","10,68","12,04","9,09","7,43","11,93",Carnes e Derivados
6,JBSS3,P/EBITDA ,"2,09","2,19","2,19","3,56",-,-,-,-,-,-,Carnes e Derivados
7,JBSS3,P/EBIT ,"2,66","2,79","3,03","5,22","4,40","3,97","4,93","3,96","4,21","6,21",Carnes e Derivados
8,JBSS3,VPA ,"21,29","20,13","15,29","10,86","9,40","8,90","7,83","9,52","8,11","7,46",Carnes e Derivados
9,JBSS3,P/Ativo ,"0,42","0,44","0,38","0,56","0,28","0,25","0,32","0,30","0,40","0,38",Carnes e Derivados
10,JBSS3,LPA ,"9,13","8,63","1,75","2,22","0,01","0,20","0,08","1,58","0,69","0,31",Carnes e Derivados
11,JBSS3,P/SR ,"0,25","0,26","0,23","0,34","0,17","0,16","0,19","0,22","0,27","0,28",Carnes e Derivados
12,JBSS3,P/Cap. Giro ,"3,57","3,74","3,15","5,23","2,07","3,86","57,02","3,76","2,60","2,30",Carnes e Derivados
13,JBSS3,P/Ativo Circ. Liq. ,"-0,70","-0,73","-0,60","-0,83","-0,41","-0,37","-0,47","-0,50","-0,74","-0,65",Carnes e Derivados
14,JBSS3,Dív. líquida/PL ,"1,42","1,54","1,15","1,45","1,84","1,86","1,97","1,68","1,04","1,07",Carnes e Derivados
15,JBSS3,Dív. líquida/EBITDA ,"1,65","1,65","1,63","2,18",-,-,-,-,-,-,Carnes e Derivados
16,JBSS3,Dív. líquida/EBIT ,"2,11","2,11","2,25","3,19","6,57","6,71","7,10","5,12","3,21","5,72",Carnes e Derivados
17,JBSS3,PL/Ativos ,"0,23","0,21","0,24","0,23","0,22","0,22","0,23","0,23","0,29","0,32",Carnes e Derivados
18,JBSS3,Passivos/Ativos ,"0,77","0,77","0,73","0,74","0,76","0,76","0,76","0,76","0,69","0,66",Carnes e Derivados
19,JBSS3,Liq. corrente ,"1,40","1,40","1,48","1,47","1,71","1,24","1,02","1,24","1,51","1,63",Carnes e Derivados
20,JBSS3,M. Bruta ,"18,87%","18,87%","16,73%","15,62%","14,50%","14,57%","12,51%","13,87%","15,50%","12,75%",Carnes e Derivados
21,JBSS3,M. EBITDA ,"11,75%","11,75%","10,47%","9,66%",-%,-%,-%,-%,-%,-%,Carnes e Derivados
22,JBSS3,M. EBIT ,"9,20%","9,20%","7,59%","6,59%","3,95%","4,14%","3,87%","5,63%","6,50%","4,47%",Carnes e Derivados
23,JBSS3,M. Líquida ,"5,84%","5,84%","1,70%","2,97%","0,01%","0,33%","0,14%","2,85%","1,69%","1,00%",Carnes e Derivados
24,JBSS3,ROE ,"42,86%","46,43%","11,46%","20,48%","0,10%","2,20%","0,98%","16,55%","8,45%","4,19%",Carnes e Derivados
25,JBSS3,ROA ,"9,89%","9,89%","2,81%","4,80%","0,02%","0,49%","0,23%","3,79%","2,47%","1,34%",Carnes e Derivados
26,JBSS3,ROIC ,"18,25%","18,25%","15,44%","14,56%","6,99%","7,96%","7,80%","6,73%","9,16%","6,24%",Carnes e Derivados
27,JBSS3,Giro ativos ,"1,69","1,69","1,65","1,62","1,59","1,50","1,66","1,33","1,46","1,35",Carnes e Derivados
28,JBSS3,CAGR Receitas 5 anos ,"15,53%","15,53%","10,65%","11,17%","14,36%","16,60%","22,49%","24,39%","29,32%","25,08%",Carnes e Derivados
29,JBSS3,CAGR Lucros 5 anos ,"144,69%","144,69%","-0,18%","24,41%","-51,37%","-5,77%",-%,-%,"55,95%","104,46%",Carnes e Derivados
0,JFEN3,D.Y ,-%,-%,-%,-%,-%,-%,-%,-%,"3,04%","2,05%",Incorporações
1,JFEN3,P/L ,"-0,65","-0,53",-,"-0,75","-0,88","-0,50","-1,62",-,"-3,17","15,77",Incorporações
2,JFEN3,PEG Ratio ,"-0,05","-0,04",-,-,"0,23","0,13","-0,03",-,"0,01","0,34",Incorporações
3,JFEN3,P/VP ,"-0,19","-0,15",-,"-1,55","1,06","0,41","1,35",-,"0,94","0,90",Incorporações
4,JFEN3,EV/EBITDA ,"-3,65","-3,54",-,"-3,72",-,-,-,-,-,-,Incorporações
5,JFEN3,EV/EBIT ,"-3,46","-3,35",-,"-2,88","-2,37","-2,49","-4,84",-,"-17,52","36,85",Incorporações
6,JFEN3,P/EBITDA ,"-0,65","-0,53",-,"-1,24",-,-,-,-,-,-,Incorporações
7,JFEN3,P/EBIT ,"-0,61","-0,50",-,"-0,96","-0,88","-0,47","-1,83",-,"-6,27","13,67",Incorporações
8,JFEN3,VPA ,"-6,20","-6,20","-3,31","-1,71","3,20","1,63","1,67","4,03","4,79","6,59",Incorporações
9,JFEN3,P/Ativo ,"0,10","0,08",-,"0,21","0,20","0,10","0,27",-,"0,25","0,24",Incorporações
10,JFEN3,LPA ,"-1,80","-1,80","-1,60","-3,56","-3,86","-1,34","-1,39","-1,11","-1,41","0,38",Incorporações
11,JFEN3,P/SR ,"29,00","23,79",-,"1,60","3,62","1,32","3,01",-,"1,00","0,83",Incorporações
12,JFEN3,P/Cap. Giro ,"-0,75","-0,62",-,"3,77","0,74","0,52","0,92",-,"1,40","1,40",Incorporações
13,JFEN3,P/Ativo Circ. Liq. ,"-0,64","-0,53",-,"-1,44","-1,05","-0,38","-1,08",-,"-0,69","-0,59",Incorporações
14,JFEN3,Dív. líquida/PL ,-,-,-,-,"1,79","1,75","2,22","1,24","1,68","1,53",Incorporações
15,JFEN3,Dív. líquida/EBITDA ,"-3,01","-3,01","-4,15","-2,48",-,-,-,-,-,-,Incorporações
16,JFEN3,Dív. líquida/EBIT ,"-2,85","-2,85","-3,90","-1,92","-1,49","-2,02","-3,01","-5,91","-11,26","23,18",Incorporações
17,JFEN3,PL/Ativos ,"-0,54","-0,47","-0,27","-0,13","0,19","0,24","0,20","0,32","0,27","0,26",Incorporações
18,JFEN3,Passivos/Ativos ,"1,54","1,54","1,36","1,21","0,85","0,77","0,81","0,68","0,73","0,71",Incorporações
19,JFEN3,Liq. corrente ,"0,86","0,86","0,93","1,07","1,52","1,47","1,64","1,73","1,39","1,39",Incorporações
20,JFEN3,M. Bruta ,"-1.431,73%","-1.431,73%","-22,06%","-52,02%","-62,75%","-44,11%","-35,30%","-1,96%","10,66%","20,45%",Incorporações
21,JFEN3,M. EBITDA ,"-4.482,00%","-4.482,00%","-478,69%","-129,00%",-%,-%,-%,-%,-%,-%,Incorporações
22,JFEN3,M. EBIT ,"-4.728,29%","-4.728,29%","-508,80%","-166,45%","-409,71%","-278,31%","-164,89%","-36,18%","-15,91%","6,05%",Incorporações
23,JFEN3,M. Líquida ,"-4.450,37%","-4.450,37%","-581,90%","-214,12%","-411,44%","-263,28%","-186,24%","-47,56%","-31,46%","5,24%",Incorporações
24,JFEN3,ROE ,"-28,96%","-33,80%","-48,39%","-208,06%","-120,90%","-81,91%","-83,24%","-27,52%","-29,53%","5,73%",Incorporações
25,JFEN3,ROA ,"-15,75%","-15,75%","-13,17%","-27,67%","-23,17%","-19,40%","-16,65%","-8,77%","-7,87%","1,50%",Incorporações
26,JFEN3,ROIC ,"379,34%","379,34%","-126,02%","-105,73%","-46,98%","-35,25%","-23,26%","-10,35%","-9,69%","1,79%",Incorporações
27,JFEN3,Giro ativos ,"0,00","0,00","0,02","0,13","0,06","0,07","0,09","0,18","0,25","0,29",Incorporações
28,JFEN3,CAGR Receitas 5 anos ,"-55,23%","-55,23%","-44,72%","-26,22%","-36,70%","-22,68%","-18,20%","-1,43%","22,45%","53,09%",Incorporações
29,JFEN3,CAGR Lucros 5 anos ,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,Incorporações
0,JHSF3,D.Y ,"5,61%","7,06%","1,87%","2,80%",-%,-%,-%,-%,"2,46%","4,36%",Incorporações
1,JHSF3,P/L ,"4,19","3,82","8,34","11,73","5,54","-40,61","-2,85","6,15","24,30","5,76",Incorporações
2,JHSF3,PEG Ratio ,"0,08","0,07",-,-,"-0,01","0,44","0,01","0,04","-0,28","0,42",Incorporações
3,JHSF3,P/VP ,"0,93","0,84","1,43","1,25","0,45","0,43","0,34","0,25","0,45","0,83",Incorporações
4,JHSF3,EV/EBITDA ,"4,53","4,20","7,01","6,99",-,-,-,-,-,-,Incorporações
5,JHSF3,EV/EBIT ,"4,77","4,43","7,22","7,28","5,99","11,71","-11,78","5,22","12,95","6,24",Incorporações
6,JHSF3,P/EBITDA ,"3,59","3,27","6,39","5,94",-,-,-,-,-,-,Incorporações
7,JHSF3,P/EBIT ,"3,78","3,44","6,58","6,19","3,08","4,84","-4,11","1,45","4,22","3,38",Incorporações
8,JHSF3,VPA ,"6,63","6,63","5,45","5,69","4,23","4,04","4,20","5,04","5,25","5,12",Incorporações
9,JHSF3,P/Ativo ,"0,50","0,46","0,74","0,65","0,21","0,21","0,16","0,10","0,17","0,35",Incorporações
10,JHSF3,LPA ,"1,46","1,46","0,94","0,61","0,35","-0,04","-0,50","0,21","0,10","0,74",Incorporações
11,JHSF3,P/SR ,"2,10","1,91","4,59","5,94","2,08","2,58","1,92","1,06","1,73","2,74",Incorporações
12,JHSF3,P/Cap. Giro ,"3,51","3,20","6,87","7,55","-43,79","-30,73","1,34","3,17","1,76","1,52",Incorporações
13,JHSF3,P/Ativo Circ. Liq. ,"-0,66","-0,60","-0,99","-0,77","-0,24","-0,22","-0,21","-0,14","-0,23","-0,51",Incorporações
14,JHSF3,Dív. líquida/PL ,"0,24","0,25","0,14","0,22","0,43","0,62","0,63","0,65","0,92","0,70",Incorporações
15,JHSF3,Dív. líquida/EBITDA ,"0,94","0,94","0,63","1,05",-,-,-,-,-,-,Incorporações
16,JHSF3,Dív. líquida/EBIT ,"0,99","0,99","0,64","1,10","2,91","6,87","-7,67","3,77","8,72","2,86",Incorporações
17,JHSF3,PL/Ativos ,"0,54","0,53","0,51","0,52","0,46","0,48","0,46","0,40","0,39","0,42",Incorporações
18,JHSF3,Passivos/Ativos ,"0,46","0,46","0,47","0,48","0,53","0,52","0,53","0,59","0,61","0,58",Incorporações
19,JHSF3,Liq. corrente ,"2,42","2,42","1,72","2,16","0,97","0,91","1,95","1,19","1,77","3,34",Incorporações
20,JHSF3,M. Bruta ,"69,44%","69,44%","69,23%","48,75%","50,19%","41,37%","39,25%","43,10%","49,06%","46,76%",Incorporações
21,JHSF3,M. EBITDA ,"58,40%","58,40%","71,82%","99,89%",-%,-%,-%,-%,-%,-%,Incorporações
22,JHSF3,M. EBIT ,"55,47%","55,47%","69,73%","95,95%","67,65%","53,38%","-46,74%","72,63%","40,91%","81,11%",Incorporações
23,JHSF3,M. Líquida ,"49,99%","49,99%","54,99%","50,60%","37,54%","-6,37%","-67,57%","17,18%","7,11%","47,59%",Incorporações
24,JHSF3,ROE ,"22,07%","22,48%","17,17%","10,69%","8,18%","-1,07%","-11,90%","4,11%","1,84%","14,45%",Incorporações
25,JHSF3,ROA ,"11,93%","11,93%","8,84%","5,52%","3,79%","-0,51%","-5,48%","1,65%","0,72%","6,02%",Incorporações
26,JHSF3,ROIC ,"16,85%","16,85%","13,05%","10,91%","9,04%","3,51%","-6,35%","7,60%","3,84%","8,77%",Incorporações
27,JHSF3,Giro ativos ,"0,24","0,24","0,16","0,11","0,10","0,08","0,08","0,10","0,10","0,13",Incorporações
28,JHSF3,CAGR Receitas 5 anos ,"39,13%","39,13%","13,16%","1,62%","-6,26%","-16,91%","-15,79%","-3,73%","3,43%","-0,12%",Incorporações
29,JHSF3,CAGR Lucros 5 anos ,-%,-%,"42,81%","50,46%","-10,60%",-%,-%,"-12,60%","-23,06%","16,26%",Incorporações
0,JOPA3,D.Y ,"3,36%","2,97%","0,82%","2,40%",-%,"3,30%",-%,"4,81%","4,30%","24,75%",Alimentos Diversos
1,JOPA3,P/L ,"8,78","9,91","11,64","26,74",-,"13,81",-,"5,03","6,19","9,37",Alimentos Diversos
2,JOPA3,PEG Ratio ,"-2,57","-2,91",-,-,-,"-0,37",-,"0,28","0,89","-0,22",Alimentos Diversos
3,JOPA3,P/VP ,"0,37","0,42","0,71","0,57",-,"0,56",-,"0,28","0,30","0,50",Alimentos Diversos
4,JOPA3,EV/EBITDA ,"8,00","8,34","6,29","18,01",-,-,-,-,-,-,Alimentos Diversos
5,JOPA3,EV/EBIT ,"9,64","10,05","7,19","27,57",-,"3,12",-,"6,94","7,30","7,76",Alimentos Diversos
6,JOPA3,P/EBITDA ,"2,68","3,02","2,76","6,38",-,-,-,-,-,-,Alimentos Diversos
7,JOPA3,P/EBIT ,"3,22","3,64","3,15","9,77",-,"3,99",-,"1,39","1,71","2,58",Alimentos Diversos
8,JOPA3,VPA ,"68,43","68,43","49,29","47,14","46,19","44,55","43,23","41,13","39,40","34,05",Alimentos Diversos
9,JOPA3,P/Ativo ,"0,12","0,14","0,18","0,16",-,"0,15",-,"0,08","0,09","0,13",Alimentos Diversos
10,JOPA3,LPA ,"2,91","2,91","3,01","1,01","2,28","1,81","2,90","2,28","1,94","1,81",Alimentos Diversos
11,JOPA3,P/SR ,"0,13","0,15","0,24","0,23",-,"0,25",-,"0,12","0,12","0,18",Alimentos Diversos
12,JOPA3,P/Cap. Giro ,"0,32","0,36","0,64","0,48",-,"0,45",-,"0,35","0,30","0,54",Alimentos Diversos
13,JOPA3,P/Ativo Circ. Liq. ,"-0,42","-0,47","-0,54","-0,42",-,"-0,46",-,"-0,21","-0,23","-0,33",Alimentos Diversos
14,JOPA3,Dív. líquida/PL ,"0,74","0,99","0,91","1,05","0,88","-0,12","0,42","1,11","0,99","1,00",Alimentos Diversos
15,JOPA3,Dív. líquida/EBITDA ,"5,31","5,31","3,54","11,64",-,-,-,-,-,-,Alimentos Diversos
16,JOPA3,Dív. líquida/EBIT ,"6,40","6,40","4,04","17,82","6,83","-0,87","1,70","5,54","5,58","5,17",Alimentos Diversos
17,JOPA3,PL/Ativos ,"0,33","0,25","0,26","0,28","0,27","0,28","0,27","0,28","0,30","0,27",Alimentos Diversos
18,JOPA3,Passivos/Ativos ,"0,67","0,67","0,66","0,63","0,64","0,63","0,63","0,62","0,59","0,64",Alimentos Diversos
19,JOPA3,Liq. corrente ,"2,21","2,21","1,76","2,12","2,25","2,10","1,78","1,55","2,02","1,71",Alimentos Diversos
20,JOPA3,M. Bruta ,"19,84%","19,84%","27,37%","27,48%","29,92%","29,13%","33,27%","32,88%","30,75%","30,07%",Alimentos Diversos
21,JOPA3,M. EBITDA ,"5,03%","5,03%","8,58%","3,67%",-%,-%,-%,-%,-%,-%,Alimentos Diversos
22,JOPA3,M. EBIT ,"4,18%","4,18%","7,51%","2,40%","5,72%","6,21%","9,69%","8,28%","7,23%","7,06%",Alimentos Diversos
23,JOPA3,M. Líquida ,"1,54%","1,54%","2,03%","0,88%","2,18%","1,79%","2,62%","2,29%","2,00%","1,94%",Alimentos Diversos
24,JOPA3,ROE ,"4,25%","5,66%","6,10%","2,14%","4,94%","4,06%","6,71%","5,55%","4,92%","5,33%",Alimentos Diversos
25,JOPA3,ROA ,"1,40%","1,40%","1,57%","0,59%","1,33%","1,12%","1,84%","1,54%","1,47%","1,43%",Alimentos Diversos
26,JOPA3,ROIC ,"3,43%","3,43%","3,94%","0,78%","3,81%","3,85%","5,68%","4,97%","4,83%","4,13%",Alimentos Diversos
27,JOPA3,Giro ativos ,"0,91","0,91","0,77","0,68","0,61","0,62","0,70","0,67","0,73","0,74",Alimentos Diversos
28,JOPA3,CAGR Receitas 5 anos ,"11,31%","11,31%","8,16%","3,46%","2,31%","2,82%","9,72%","8,96%","8,57%","4,98%",Alimentos Diversos
29,JOPA3,CAGR Lucros 5 anos ,"0,03%","0,03%","5,65%","-12,24%","4,67%","-10,63%","10,44%","14,74%","21,33%","-7,04%",Alimentos Diversos
0,JSLG3,D.Y ,"3,36%","3,90%",-%,-%,-%,-%,-%,-%,,,Transporte Rodoviário
1,JSLG3,P/L ,"7,50","7,97","16,78",-,-,-,-,-,,,Transporte Rodoviário
2,JSLG3,PEG Ratio ,"0,15","0,16",-,-,-,-,-,-,,,Transporte Rodoviário
3,JSLG3,P/VP ,"1,53","1,62","2,85",-,-,-,-,-,,,Transporte Rodoviário
4,JSLG3,EV/EBITDA ,-,"6,79","4,71",-,-,-,-,-,,,Transporte Rodoviário
5,JSLG3,EV/EBIT ,"9,61","9,82","25,13",-,-,-,-,-,,,Transporte Rodoviário
6,JSLG3,P/EBITDA ,-,"2,85","2,90",-,-,-,-,-,,,Transporte Rodoviário
7,JSLG3,P/EBIT ,"3,88","4,12","15,51",-,-,-,-,-,,,Transporte Rodoviário
8,JSLG3,VPA ,"4,64","4,64","3,80","6,55","3,72","3,32","2,89",-,,,Transporte Rodoviário
9,JSLG3,P/Ativo ,"0,29","0,30","0,63",-,-,-,-,-,,,Transporte Rodoviário
10,JSLG3,LPA ,"0,95","0,95","0,65","1,10","0,65","-0,01","-0,87","0,22",,,Transporte Rodoviário
11,JSLG3,P/SR ,"0,47","0,50","1,07",-,-,-,-,-,,,Transporte Rodoviário
12,JSLG3,P/Cap. Giro ,"1,41","1,49","3,17",-,-,-,-,-,,,Transporte Rodoviário
13,JSLG3,P/Ativo Circ. Liq. ,"-0,45","-0,48","-1,03",-,-,-,-,-,,,Transporte Rodoviário
14,JSLG3,Dív. líquida/PL ,"2,25","2,26","1,77","6,46","9,50","8,50",-,-,,,Transporte Rodoviário
15,JSLG3,Dív. líquida/EBITDA ,-,"3,94","1,80","5,83","4,47",-,-,-,,,Transporte Rodoviário
16,JSLG3,Dív. líquida/EBIT ,"5,71","5,71","9,63","30,66","7,44","8,28",-,-,,,Transporte Rodoviário
17,JSLG3,PL/Ativos ,"0,19","0,19","0,22","0,07","0,05","0,06",-,-,,,Transporte Rodoviário
18,JSLG3,Passivos/Ativos ,"0,81","0,81","0,78","0,88","0,92","0,90",-,-,,,Transporte Rodoviário
19,JSLG3,Liq. corrente ,"2,19","2,19","2,01","1,90","1,78","1,43",-,-,,,Transporte Rodoviário
